GEO_ID,NAME,DP05_0031PM,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE
1400000US41051008500,"Census Tract 85, Multnomah County, Oregon",16.1,113.1,(X),4893,4893,4569,93.4,324,6.6,4569,93.4,3253,66.5,229,4.7,18,0.4,14,0.3,0,0,0,0,0,0,802,16.4,29,0.6,191,3.9,65,1.3,0,0,0,0,320,6.5,197,4,0,0,0,0,0,0,0,0,0,0,267,5.5,324,6.6,115,2.4,22,0.4,97,2,0,0,4893,4893,3577,73.1,344,7,40,0.8,899,18.4,0,0,357,7.3,4893,4893,731,14.9,558,11.4,53,1.1,12,0.2,108,2.2,4162,85.1,2844,58.1,229,4.7,18,0.4,802,16.4,0,0,35,0.7,234,4.8,0,0,234,4.8,1609,(X),3398,3398,1626,47.9,1772,52.1,4893,4893,2370,48.4,2523,51.6,93.9,(X),299,6.1,385,7.9,286,5.8,247,5,352,7.2,621,12.7,785,16,609,12.4,492,10.1,197,4,385,7.9,161,3.3,74,1.5,38.7,(X),1119,22.9,3888,79.5,3774,77.1,3612,73.8,725,14.8,620,12.7,3774,3774,1814,48.1,1960,51.9,92.6,(X),620,620,329,53.1,291,46.9
1400000US41051008600,"Census Tract 86, Multnomah County, Oregon",12.9,124.9,(X),4200,4200,3934,93.7,266,6.3,3934,93.7,2755,65.6,168,4,60,1.4,12,0.3,12,0.3,0,0,0,0,426,10.1,0,0,83,2,9,0.2,0,0,0,0,302,7.2,32,0.8,340,8.1,0,0,0,0,0,0,340,8.1,185,4.4,266,6.3,130,3.1,16,0.4,14,0.3,0,0,4200,4200,3006,71.6,335,8,126,3,494,11.8,388,9.2,193,4.6,4200,4200,573,13.6,563,13.4,0,0,0,0,10,0.2,3627,86.4,2375,56.5,168,4,60,1.4,426,10.1,340,8.1,0,0,258,6.1,0,0,258,6.1,1686,(X),2856,2856,1477,51.7,1379,48.3,4200,4200,2145,51.1,2055,48.9,104.4,(X),167,4,402,9.6,177,4.2,136,3.2,264,6.3,867,20.6,686,16.3,573,13.6,256,6.1,274,6.5,233,5.5,136,3.2,29,0.7,35.9,(X),833,19.8,3405,81.1,3367,80.2,3263,77.7,555,13.2,398,9.5,3367,3367,1687,50.1,1680,49.9,100.4,(X),398,398,221,55.5,177,44.5
1400000US41051008700,"Census Tract 87, Multnomah County, Oregon",11.3,108.2,(X),5042,5042,4617,91.6,425,8.4,4617,91.6,3850,76.4,108,2.1,8,0.2,0,0,0,0,0,0,0,0,589,11.7,0,0,147,2.9,21,0.4,0,0,10,0.2,320,6.3,91,1.8,0,0,0,0,0,0,0,0,0,0,62,1.2,425,8.4,32,0.6,48,1,109,2.2,0,0,5042,5042,4225,83.8,178,3.5,84,1.7,914,18.1,0,0,252,5,5042,5042,639,12.7,249,4.9,0,0,0,0,390,7.7,4403,87.3,3509,69.6,108,2.1,8,0.2,589,11.7,0,0,0,0,189,3.7,0,0,189,3.7,1947,(X),3779,3779,1779,47.1,2000,52.9,5042,5042,2403,47.7,2639,52.3,91.1,(X),276,5.5,330,6.5,256,5.1,172,3.4,270,5.4,953,18.9,953,18.9,623,12.4,423,8.4,230,4.6,305,6,166,3.3,85,1.7,38.2,(X),980,19.4,4113,81.6,4062,80.6,3965,78.6,713,14.1,556,11,4062,4062,1925,47.4,2137,52.6,90.1,(X),556,556,289,52,267,48
1400000US41051008800,"Census Tract 88, Multnomah County, Oregon",9.7,95.8,(X),4149,4149,3879,93.5,270,6.5,3879,93.5,3331,80.3,61,1.5,83,2,0,0,0,0,0,0,0,0,208,5,0,0,160,3.9,0,0,0,0,16,0.4,32,0.8,0,0,24,0.6,0,0,0,0,0,0,24,0.6,172,4.1,270,6.5,0,0,101,2.4,161,3.9,0,0,4149,4149,3593,86.6,61,1.5,184,4.4,377,9.1,32,0.8,172,4.1,4149,4149,622,15,452,10.9,13,0.3,0,0,157,3.8,3527,85,2962,71.4,61,1.5,25,0.6,208,5,24,0.6,26,0.6,221,5.3,0,0,221,5.3,1700,(X),3116,3116,1662,53.3,1454,46.7,4149,4149,2341,56.4,1808,43.6,129.5,(X),158,3.8,262,6.3,219,5.3,91,2.2,196,4.7,711,17.1,878,21.2,544,13.1,445,10.7,224,5.4,265,6.4,84,2,72,1.7,39.1,(X),681,16.4,3478,83.8,3468,83.6,3347,80.7,563,13.6,421,10.1,3468,3468,1817,52.4,1651,47.6,110.1,(X),421,421,206,48.9,215,51.1
1400000US41051008901,"Census Tract 89.01, Multnomah County, Oregon",5.9,87.8,(X),10188,10188,9671,94.9,517,5.1,9671,94.9,7130,70,892,8.8,110,1.1,0,0,0,0,0,0,48,0.5,1487,14.6,0,0,184,1.8,100,1,23,0.2,0,0,874,8.6,306,3,0,0,0,0,0,0,0,0,0,0,52,0.5,517,5.1,120,1.2,145,1.4,183,1.8,0,0,10188,10188,7596,74.6,1012,9.9,294,2.9,1682,16.5,12,0.1,109,1.1,10188,10188,341,3.3,272,2.7,0,0,0,0,69,0.7,9847,96.7,6920,67.9,892,8.8,88,0.9,1487,14.6,0,0,0,0,460,4.5,0,0,460,4.5,3260,(X),7061,7061,3764,53.3,3297,46.7,10188,10188,5327,52.3,4861,47.7,109.6,(X),450,4.4,703,6.9,850,8.3,787,7.7,386,3.8,1246,12.2,1618,15.9,988,9.7,878,8.6,714,7,935,9.2,505,5,128,1.3,39.1,(X),2584,25.4,8012,78.6,7604,74.6,7319,71.8,1951,19.1,1568,15.4,7604,7604,4008,52.7,3596,47.3,111.5,(X),1568,1568,733,46.7,835,53.3
1400000US41051008902,"Census Tract 89.02, Multnomah County, Oregon",13.6,112,(X),3816,3816,3506,91.9,310,8.1,3506,91.9,2940,77,276,7.2,16,0.4,0,0,9,0.2,0,0,0,0,138,3.6,0,0,12,0.3,79,2.1,11,0.3,26,0.7,10,0.3,0,0,28,0.7,0,0,28,0.7,0,0,0,0,108,2.8,310,8.1,129,3.4,28,0.7,97,2.5,0,0,3816,3816,3213,84.2,405,10.6,52,1.4,280,7.3,65,1.7,119,3.1,3816,3816,353,9.3,233,6.1,0,0,0,0,120,3.1,3463,90.7,2765,72.5,212,5.6,16,0.4,138,3.6,28,0.7,13,0.3,291,7.6,0,0,291,7.6,1581,(X),2809,2809,1528,54.4,1281,45.6,3816,3816,2029,53.2,1787,46.8,113.5,(X),217,5.7,111,2.9,280,7.3,260,6.8,265,6.9,702,18.4,681,17.8,384,10.1,305,8,170,4.5,320,8.4,89,2.3,32,0.8,36.2,(X),760,19.9,3151,82.6,3056,80.1,2893,75.8,544,14.3,441,11.6,3056,3056,1672,54.7,1384,45.3,120.8,(X),441,441,233,52.8,208,47.2
1400000US41051009000,"Census Tract 90, Multnomah County, Oregon",9.3,71.8,(X),11457,11457,10495,91.6,962,8.4,10495,91.6,6672,58.2,975,8.5,201,1.8,5,0,0,0,0,0,0,0,1605,14,0,0,449,3.9,236,2.1,29,0.3,0,0,680,5.9,211,1.8,411,3.6,97,0.8,0,0,0,0,314,2.7,631,5.5,962,8.4,323,2.8,113,1,167,1.5,0,0,11457,11457,7507,65.5,1453,12.7,314,2.7,1899,16.6,411,3.6,863,7.5,11457,11457,1615,14.1,1131,9.9,42,0.4,191,1.7,251,2.2,9842,85.9,5918,51.7,940,8.2,75,0.7,1605,14,332,2.9,44,0.4,928,8.1,186,1.6,742,6.5,3620,(X),7099,7099,3196,45,3903,55,11457,11457,5543,48.4,5914,51.6,93.7,(X),787,6.9,830,7.2,767,6.7,856,7.5,908,7.9,2040,17.8,1984,17.3,1166,10.2,578,5,555,4.8,560,4.9,369,3.2,57,0.5,33.5,(X),3002,26.2,8840,77.2,8455,73.8,8082,70.5,1343,11.7,986,8.6,8455,8455,3988,47.2,4467,52.8,89.3,(X),986,986,412,41.8,574,58.2
1400000US41051009101,"Census Tract 91.01, Multnomah County, Oregon",8.9,60.6,(X),5560,5560,5256,94.5,304,5.5,5256,94.5,3655,65.7,204,3.7,17,0.3,0,0,0,0,0,0,2,0,585,10.5,0,0,23,0.4,21,0.4,33,0.6,9,0.2,291,5.2,208,3.7,294,5.3,18,0.3,38,0.7,47,0.8,191,3.4,501,9,304,5.5,201,3.6,23,0.4,60,1.1,0,0,5560,5560,3959,71.2,417,7.5,52,0.9,645,11.6,294,5.3,509,9.2,5560,5560,909,16.3,768,13.8,8,0.1,0,0,133,2.4,4651,83.7,3318,59.7,191,3.4,17,0.3,585,10.5,294,5.3,0,0,246,4.4,0,0,246,4.4,2180,(X),3252,3252,1311,40.3,1941,59.7,5560,5560,2617,47.1,2943,52.9,88.9,(X),303,5.4,440,7.9,445,8,234,4.2,319,5.7,980,17.6,706,12.7,697,12.5,426,7.7,316,5.7,435,7.8,217,3.9,42,0.8,35.4,(X),1370,24.6,4284,77.1,4190,75.4,4070,73.2,911,16.4,694,12.5,4190,4190,1867,44.6,2323,55.4,80.4,(X),694,694,262,37.8,432,62.2
1400000US41051009102,"Census Tract 91.02, Multnomah County, Oregon",8.9,76.7,(X),6771,6771,6589,97.3,182,2.7,6589,97.3,4492,66.3,407,6,50,0.7,0,0,9,0.1,0,0,0,0,834,12.3,0,0,263,3.9,0,0,41,0.6,19,0.3,388,5.7,123,1.8,269,4,0,0,0,0,0,0,269,4,537,7.9,182,2.7,88,1.3,0,0,20,0.3,0,0,6771,6771,4600,67.9,495,7.3,101,1.5,877,13,292,4.3,588,8.7,6771,6771,588,8.7,575,8.5,0,0,0,0,13,0.2,6183,91.3,4120,60.8,407,6,50,0.7,834,12.3,269,4,372,5.5,131,1.9,0,0,131,1.9,2410,(X),4183,4183,2051,49,2132,51,6771,6771,3117,46,3654,54,85.3,(X),275,4.1,628,9.3,542,8,324,4.8,436,6.4,836,12.3,815,12,1054,15.6,528,7.8,407,6,500,7.4,280,4.1,146,2.2,39.7,(X),1650,24.4,5274,77.9,5121,75.6,4976,73.5,1213,17.9,926,13.7,5121,5121,2471,48.3,2650,51.7,93.2,(X),926,926,402,43.4,524,56.6
1400000US41051009201,"Census Tract 92.01, Multnomah County, Oregon",10.2,75.1,(X),8492,8492,7874,92.7,618,7.3,7874,92.7,5508,64.9,947,11.2,132,1.6,0,0,0,0,42,0.5,0,0,955,11.2,0,0,114,1.3,40,0.5,6,0.1,54,0.6,494,5.8,247,2.9,145,1.7,0,0,17,0.2,0,0,128,1.5,187,2.2,618,7.3,134,1.6,336,4,70,0.8,0,0,8492,8492,6107,71.9,1081,12.7,511,6,1025,12.1,188,2.2,222,2.6,8492,8492,1295,15.2,1173,13.8,13,0.2,68,0.8,41,0.5,7197,84.8,4438,52.3,947,11.2,132,1.6,955,11.2,145,1.7,0,0,580,6.8,0,0,580,6.8,3138,(X),5204,5204,2431,46.7,2773,53.3,8492,8492,3954,46.6,4538,53.4,87.1,(X),526,6.2,748,8.8,362,4.3,452,5.3,583,6.9,1793,21.1,1124,13.2,1076,12.7,566,6.7,439,5.2,463,5.5,262,3.1,98,1.2,33.9,(X),1952,23,6709,79,6540,77,6353,74.8,1042,12.3,823,9.7,6540,6540,3196,48.9,3344,51.1,95.6,(X),823,823,353,42.9,470,57.1
1400000US41051009202,"Census Tract 92.02, Multnomah County, Oregon",12,84.5,(X),5250,5250,5132,97.8,118,2.2,5132,97.8,3355,63.9,225,4.3,11,0.2,0,0,0,0,0,0,0,0,948,18.1,0,0,254,4.8,41,0.8,18,0.3,16,0.3,280,5.3,339,6.5,0,0,0,0,0,0,0,0,0,0,593,11.3,118,2.2,29,0.6,53,1,9,0.2,0,0,5250,5250,3473,66.2,262,5,64,1.2,965,18.4,9,0.2,603,11.5,5250,5250,1259,24,1081,20.6,0,0,0,0,178,3.4,3991,76,2747,52.3,225,4.3,10,0.2,921,17.5,0,0,0,0,88,1.7,10,0.2,78,1.5,1803,(X),3367,3367,1736,51.6,1631,48.4,5250,5250,2496,47.5,2754,52.5,90.6,(X),330,6.3,283,5.4,399,7.6,416,7.9,336,6.4,752,14.3,810,15.4,691,13.2,289,5.5,374,7.1,295,5.6,164,3.1,111,2.1,35.8,(X),1232,23.5,4123,78.5,4018,76.5,3796,72.3,747,14.2,570,10.9,4018,4018,1995,49.7,2023,50.3,98.6,(X),570,570,261,45.8,309,54.2
1400000US41051009301,"Census Tract 93.01, Multnomah County, Oregon",8.3,50.7,(X),6835,6835,6568,96.1,267,3.9,6568,96.1,4818,70.5,658,9.6,23,0.3,12,0.2,0,0,0,0,0,0,735,10.8,59,0.9,0,0,0,0,0,0,15,0.2,333,4.9,328,4.8,60,0.9,0,0,0,0,0,0,60,0.9,274,4,267,3.9,94,1.4,44,0.6,20,0.3,0,0,6835,6835,5052,73.9,752,11,67,1,788,11.5,93,1.4,350,5.1,6835,6835,1786,26.1,1706,25,0,0,13,0.2,67,1,5049,73.9,3351,49,658,9.6,23,0.3,735,10.8,60,0.9,31,0.5,191,2.8,0,0,191,2.8,2421,(X),3788,3788,1920,50.7,1868,49.3,6835,6835,3351,49,3484,51,96.2,(X),494,7.2,704,10.3,617,9,205,3,360,5.3,1551,22.7,909,13.3,666,9.7,472,6.9,179,2.6,363,5.3,147,2.2,168,2.5,31.3,(X),1963,28.7,4946,72.4,4872,71.3,4757,69.6,775,11.3,678,9.9,4872,4872,2451,50.3,2421,49.7,101.2,(X),678,678,228,33.6,450,66.4
1400000US41051009302,"Census Tract 93.02, Multnomah County, Oregon",7.7,51,(X),4914,4914,4704,95.7,210,4.3,4704,95.7,3223,65.6,385,7.8,0,0,0,0,0,0,0,0,0,0,649,13.2,0,0,92,1.9,10,0.2,84,1.7,0,0,254,5.2,209,4.3,167,3.4,0,0,0,0,0,0,167,3.4,280,5.7,210,4.3,11,0.2,31,0.6,47,1,0,0,4914,4914,3327,67.7,465,9.5,100,2,802,16.3,204,4.2,295,6,4914,4914,661,13.5,514,10.5,0,0,22,0.4,125,2.5,4253,86.5,2844,57.9,372,7.6,0,0,649,13.2,167,3.4,48,1,173,3.5,0,0,173,3.5,1812,(X),3260,3260,1442,44.2,1818,55.8,4914,4914,2213,45,2701,55,81.9,(X),353,7.2,358,7.3,278,5.7,326,6.6,408,8.3,579,11.8,592,12,503,10.2,324,6.6,272,5.5,520,10.6,184,3.7,217,4.4,37.4,(X),1174,23.9,3869,78.7,3740,76.1,3519,71.6,1126,22.9,921,18.7,3740,3740,1659,44.4,2081,55.6,79.7,(X),921,921,311,33.8,610,66.2
1400000US41051009400,"Census Tract 94, Multnomah County, Oregon",6.7,68.8,(X),6862,6862,6595,96.1,267,3.9,6595,96.1,5209,75.9,434,6.3,73,1.1,39,0.6,0,0,0,0,0,0,666,9.7,0,0,75,1.1,21,0.3,34,0.5,0,0,512,7.5,24,0.3,0,0,0,0,0,0,0,0,0,0,213,3.1,267,3.9,120,1.7,48,0.7,84,1.2,0,0,6862,6862,5461,79.6,554,8.1,121,1.8,765,11.1,0,0,228,3.3,6862,6862,558,8.1,446,6.5,0,0,112,1.6,0,0,6304,91.9,4886,71.2,417,6.1,34,0.5,666,9.7,0,0,34,0.5,267,3.9,15,0.2,252,3.7,2859,(X),5292,5292,2446,46.2,2846,53.8,6862,6862,3146,45.8,3716,54.2,84.7,(X),402,5.9,365,5.3,156,2.3,105,1.5,372,5.4,876,12.8,658,9.6,1066,15.5,390,5.7,443,6.5,814,11.9,741,10.8,474,6.9,49.7,(X),988,14.4,5913,86.2,5874,85.6,5681,82.8,2289,33.4,2029,29.6,5874,5874,2785,47.4,3089,52.6,90.2,(X),2029,2029,827,40.8,1202,59.2
1400000US41051009501,"Census Tract 95.01, Multnomah County, Oregon",7,59.2,(X),4673,4673,4504,96.4,169,3.6,4504,96.4,2410,51.6,848,18.1,30,0.6,0,0,0,0,0,0,0,0,985,21.1,33,0.7,0,0,33,0.7,0,0,52,1.1,653,14,214,4.6,0,0,0,0,0,0,0,0,0,0,231,4.9,169,3.6,19,0.4,0,0,106,2.3,0,0,4673,4673,2559,54.8,867,18.6,30,0.6,1091,23.3,20,0.4,275,5.9,4673,4673,457,9.8,288,6.2,0,0,0,0,169,3.6,4216,90.2,2258,48.3,848,18.1,11,0.2,985,21.1,0,0,0,0,114,2.4,0,0,114,2.4,2016,(X),3517,3517,1484,42.2,2033,57.8,4673,4673,2222,47.5,2451,52.5,90.7,(X),268,5.7,251,5.4,213,4.6,353,7.6,220,4.7,573,12.3,531,11.4,702,15,296,6.3,325,7,571,12.2,254,5.4,116,2.5,43.8,(X),974,20.8,3838,82.1,3699,79.2,3575,76.5,1086,23.2,941,20.1,3699,3699,1584,42.8,2115,57.2,74.9,(X),941,941,350,37.2,591,62.8
1400000US41051009502,"Census Tract 95.02, Multnomah County, Oregon",9.6,81.3,(X),3924,3924,3676,93.7,248,6.3,3676,93.7,2616,66.7,397,10.1,27,0.7,0,0,0,0,0,0,0,0,383,9.8,42,1.1,0,0,13,0.3,6,0.2,28,0.7,203,5.2,91,2.3,121,3.1,0,0,0,0,0,0,121,3.1,132,3.4,248,6.3,107,2.7,16,0.4,82,2.1,0,0,3924,3924,2858,72.8,517,13.2,78,2,499,12.7,121,3.1,134,3.4,3924,3924,463,11.8,177,4.5,0,0,9,0.2,277,7.1,3461,88.2,2296,58.5,388,9.9,27,0.7,383,9.8,121,3.1,0,0,246,6.3,0,0,246,6.3,1726,(X),2838,2838,1352,47.6,1486,52.4,3924,3924,2044,52.1,1880,47.9,108.7,(X),224,5.7,256,6.5,136,3.5,154,3.9,265,6.8,522,13.3,593,15.1,474,12.1,285,7.3,413,10.5,299,7.6,140,3.6,163,4.2,42.2,(X),737,18.8,3273,83.4,3187,81.2,3131,79.8,838,21.4,602,15.3,3187,3187,1604,50.3,1583,49.7,101.3,(X),602,602,270,44.9,332,55.1
1400000US41051009603,"Census Tract 96.03, Multnomah County, Oregon",9.9,78.1,(X),3813,3813,3687,96.7,126,3.3,3687,96.7,3067,80.4,189,5,41,1.1,0,0,0,0,0,0,0,0,267,7,0,0,12,0.3,0,0,0,0,0,0,105,2.8,150,3.9,19,0.5,0,0,0,0,0,0,19,0.5,104,2.7,126,3.3,42,1.1,31,0.8,12,0.3,0,0,3813,3813,3193,83.7,240,6.3,72,1.9,288,7.6,19,0.5,136,3.6,3813,3813,848,22.2,817,21.4,0,0,0,0,31,0.8,2965,77.8,2382,62.5,186,4.9,17,0.4,267,7,19,0.5,0,0,94,2.5,0,0,94,2.5,1335,(X),2524,2524,1123,44.5,1401,55.5,3813,3813,1873,49.1,1940,50.9,96.5,(X),324,8.5,284,7.4,265,6.9,237,6.2,278,7.3,545,14.3,501,13.1,409,10.7,259,6.8,239,6.3,365,9.6,96,2.5,11,0.3,34.6,(X),997,26.1,2883,75.6,2816,73.9,2648,69.4,654,17.2,472,12.4,2816,2816,1328,47.2,1488,52.8,89.2,(X),472,472,207,43.9,265,56.1
1400000US41051009604,"Census Tract 96.04, Multnomah County, Oregon",8.6,82.6,(X),5255,5255,4815,91.6,440,8.4,4815,91.6,3334,63.4,454,8.6,234,4.5,0,0,139,2.6,0,0,0,0,123,2.3,0,0,0,0,102,1.9,0,0,0,0,10,0.2,11,0.2,23,0.4,23,0.4,0,0,0,0,0,0,647,12.3,440,8.4,268,5.1,0,0,50,1,0,0,5255,5255,3739,71.2,752,14.3,253,4.8,187,3.6,23,0.4,769,14.6,5255,5255,1544,29.4,1133,21.6,68,1.3,85,1.6,258,4.9,3711,70.6,2631,50.1,443,8.4,155,2.9,123,2.3,23,0.4,18,0.3,318,6.1,0,0,318,6.1,2037,(X),2950,2950,1299,44,1651,56,5255,5255,2486,47.3,2769,52.7,89.8,(X),518,9.9,316,6,334,6.4,532,10.1,327,6.2,900,17.1,655,12.5,559,10.6,219,4.2,391,7.4,316,6,156,3,32,0.6,32.2,(X),1497,28.5,4015,76.4,3758,71.5,3409,64.9,746,14.2,504,9.6,3758,3758,1667,44.4,2091,55.6,79.7,(X),504,504,228,45.2,276,54.8
1400000US41051009605,"Census Tract 96.05, Multnomah County, Oregon",9.2,73.7,(X),5319,5319,5134,96.5,185,3.5,5134,96.5,3792,71.3,633,11.9,70,1.3,0,0,0,0,0,0,0,0,598,11.2,19,0.4,89,1.7,229,4.3,76,1.4,0,0,185,3.5,0,0,0,0,0,0,0,0,0,0,0,0,41,0.8,185,3.5,111,2.1,12,0.2,47,0.9,0,0,5319,5319,3976,74.8,758,14.3,82,1.5,646,12.1,15,0.3,41,0.8,5319,5319,1138,21.4,954,17.9,0,0,0,0,184,3.5,4181,78.6,2695,50.7,633,11.9,70,1.3,598,11.2,0,0,0,0,185,3.5,0,0,185,3.5,2391,(X),3506,3506,1845,52.6,1661,47.4,5319,5319,2870,54,2449,46,117.2,(X),112,2.1,275,5.2,469,8.8,348,6.5,234,4.4,1000,18.8,752,14.1,407,7.7,499,9.4,429,8.1,438,8.2,211,4,145,2.7,37.8,(X),1090,20.5,4339,81.6,4229,79.5,4098,77,1185,22.3,794,14.9,4229,4229,2191,51.8,2038,48.2,107.5,(X),794,794,337,42.4,457,57.6
1400000US41051009606,"Census Tract 96.06, Multnomah County, Oregon",11.2,65.4,(X),5950,5950,5837,98.1,113,1.9,5837,98.1,4315,72.5,698,11.7,11,0.2,0,0,0,0,0,0,0,0,326,5.5,0,0,0,0,66,1.1,10,0.2,0,0,0,0,250,4.2,202,3.4,84,1.4,0,0,0,0,118,2,285,4.8,113,1.9,0,0,19,0.3,0,0,29,0.5,5950,5950,4334,72.8,727,12.2,124,2.1,326,5.5,267,4.5,285,4.8,5950,5950,2263,38,2134,35.9,14,0.2,0,0,115,1.9,3687,62,2396,40.3,650,10.9,0,0,326,5.5,202,3.4,0,0,113,1.9,0,0,113,1.9,2050,(X),2966,2966,1443,48.7,1523,51.3,5950,5950,2820,47.4,3130,52.6,90.1,(X),329,5.5,431,7.2,469,7.9,626,10.5,364,6.1,883,14.8,1056,17.7,696,11.7,382,6.4,165,2.8,314,5.3,155,2.6,80,1.3,34,(X),1642,27.6,4529,76.1,4308,72.4,3976,66.8,655,11,549,9.2,4308,4308,2150,49.9,2158,50.1,99.6,(X),549,549,217,39.5,332,60.5
1400000US41051009701,"Census Tract 97.01, Multnomah County, Oregon",7.1,63.2,(X),6028,6028,5546,92,482,8,5546,92,3930,65.2,502,8.3,95,1.6,0,0,0,0,0,0,0,0,744,12.3,0,0,321,5.3,59,1,31,0.5,0,0,188,3.1,145,2.4,13,0.2,0,0,0,0,13,0.2,0,0,262,4.3,482,8,124,2.1,76,1.3,99,1.6,0,0,6028,6028,4405,73.1,673,11.2,211,3.5,868,14.4,86,1.4,332,5.5,6028,6028,640,10.6,402,6.7,25,0.4,75,1.2,138,2.3,5388,89.4,3623,60.1,502,8.3,95,1.6,724,12,0,0,60,1,384,6.4,0,0,384,6.4,2199,(X),4085,4085,2233,54.7,1852,45.3,6028,6028,3227,53.5,2801,46.5,115.2,(X),460,7.6,396,6.6,425,7.1,230,3.8,248,4.1,1247,20.7,939,15.6,901,14.9,452,7.5,172,2.9,328,5.4,209,3.5,21,0.3,35.1,(X),1418,23.5,4699,78,4610,76.5,4495,74.6,698,11.6,558,9.3,4610,4610,2477,53.7,2133,46.3,116.1,(X),558,558,216,38.7,342,61.3
1400000US41051009702,"Census Tract 97.02, Multnomah County, Oregon",8.8,86,(X),8494,8494,8265,97.3,229,2.7,8265,97.3,5538,65.2,1225,14.4,94,1.1,0,0,0,0,0,0,0,0,858,10.1,0,0,34,0.4,35,0.4,0,0,0,0,281,3.3,508,6,104,1.2,71,0.8,22,0.3,11,0.1,0,0,446,5.3,229,2.7,28,0.3,58,0.7,32,0.4,0,0,8494,8494,5733,67.5,1263,14.9,203,2.4,917,10.8,146,1.7,498,5.9,8494,8494,1944,22.9,1565,18.4,36,0.4,255,3,88,1,6550,77.1,4101,48.3,1225,14.4,94,1.1,849,10,104,1.2,0,0,177,2.1,0,0,177,2.1,3001,(X),4730,4730,2520,53.3,2210,46.7,8494,8494,4425,52.1,4069,47.9,108.7,(X),583,6.9,1122,13.2,603,7.1,577,6.8,661,7.8,1237,14.6,1045,12.3,1020,12,482,5.7,290,3.4,444,5.2,375,4.4,55,0.6,30.6,(X),2635,31,6010,70.8,5859,69,5501,64.8,1107,13,874,10.3,5859,5859,3100,52.9,2759,47.1,112.4,(X),874,874,404,46.2,470,53.8
