DBA Name,Technology Code,Max Advertised Downstream Speed (mbps),Max Advertised Upstream Speed (mbps),CountyFips,county_name,state,Region,Latitude,Longitude,Consumer,NumberBlocksServiceAvailable
Sureline Broadband,70,50,5,41031960201,Jefferson,Oregon,east,44.6169519,-121.1442998,1,147
Sureline Broadband,70,50,5,41031960202,Jefferson,Oregon,east,44.640213,-121.1032088,1,298
Sureline Broadband,70,50,5,41031960301,Jefferson,Oregon,east,44.4562538,-121.2824573,1,94
Sureline Broadband,70,50,5,41031960302,Jefferson,Oregon,east,44.5140953,-121.5025649,1,1155
Sureline Broadband,70,50,5,41035970100,Klamath,Oregon,southwest,43.269122,-121.7828995,1,781
Sureline Broadband,70,50,5,41039000100,Lane,Oregon,northwest,44.0734403,-122.1591677,1,6
Sureline Broadband,70,50,5,41043030300,Linn,Oregon,northwest,44.4389403,-122.2765514,1,79
Sureline Broadband,70,50,5,41065970800,Wasco,Oregon,east,45.1011584,-121.1855501,1,65
TDS TELECOM,10,1,0.512,41063960200,Wallowa,Oregon,east,45.69798,-117.5442183,1,1
TDS TELECOM,10,5,0.512,41063960200,Wallowa,Oregon,east,45.69798,-117.5442183,1,3
Tekfinity,70,20,2,41045970500,Malheur,Oregon,east,43.932777,-117.0364173,1,1
Tekfinity,70,20,2,41045970700,Malheur,Oregon,east,43.7328878,-117.0932553,1,1
Tekfinity,70,20,2,41045970900,Malheur,Oregon,east,43.1642118,-117.6210009,1,1
Tnet Broadband Internet LLC,70,1,3,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,1
Tnet Broadband Internet LLC,70,1,5,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,2
Tnet Broadband Internet LLC,70,1,8,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,57
Tnet Broadband Internet LLC,70,1,10,41037960100,Lake,Oregon,southwest,42.8670655,-120.3777704,1,4
Tnet Broadband Internet LLC,70,1,10,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,38
Tnet Broadband Internet LLC,70,1,12,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,5
Tnet Broadband Internet LLC,70,1,16,41035971900,Klamath,Oregon,southwest,42.2367475,-121.7864601,1,1
Tnet Broadband Internet LLC,70,1,16,41037960100,Lake,Oregon,southwest,42.8670655,-120.3777704,1,5
Tnet Broadband Internet LLC,70,1,16,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,27
Tnet Broadband Internet LLC,70,1,21,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,1
Tnet Broadband Internet LLC,70,1,25,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,2
Tnet Broadband Internet LLC,70,1,50,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,1
Tnet Broadband Internet LLC,70,1,100,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,6
Tnet Broadband Internet LLC,70,5,3,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,6
Tnet Broadband Internet LLC,70,10,5,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,1
Tnet Broadband Internet LLC,70,10,5,41047010201,Marion,Oregon,northwest,45.2274885,-122.8471998,1,1
Tnet Broadband Internet LLC,70,16,8,41037960100,Lake,Oregon,southwest,42.8670655,-120.3777704,1,1
Tnet Broadband Internet LLC,70,16,8,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,35
Tnet Broadband Internet LLC,70,21,10,41033361000,Josephine,Oregon,southwest,42.3905727,-123.4071889,1,1
Tnet Broadband Internet LLC,70,21,10,41037960100,Lake,Oregon,southwest,42.8670655,-120.3777704,1,7
Tnet Broadband Internet LLC,70,21,10,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,12
Tnet Broadband Internet LLC,70,21,10,41051003803,Multnomah,Oregon,northwest,45.5663019,-122.6847298,1,1
Tnet Broadband Internet LLC,70,25,15,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,1
Tnet Broadband Internet LLC,70,31,16,41037960100,Lake,Oregon,southwest,42.8670655,-120.3777704,1,2
Tnet Broadband Internet LLC,70,31,16,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,6
Tnet Broadband Internet LLC,70,100,5,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,1
Tnet Broadband Internet LLC,70,100,100,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,2
Tnet Broadband Internet LLC,70,300,300,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,1
Trans Cascade,10,3,1,41031960100,Jefferson,Oregon,east,44.6478076,-120.8209049,1,3
Trans Cascade,10,6,1,41031960100,Jefferson,Oregon,east,44.6478076,-120.8209049,1,5
Trans Cascade,10,10,1,41031960100,Jefferson,Oregon,east,44.6478076,-120.8209049,1,19
Trans Cascade,10,10,1,41065970800,Wasco,Oregon,east,45.1011584,-121.1855501,1,49
Trans Cascade,10,10,1,41069960100,Wheeler,Oregon,east,44.7364108,-120.026875,1,3
Trans Cascade,50,10,1,41065970800,Wasco,Oregon,east,45.1011584,-121.1855501,1,2
Trans Cascade,50,10,1,41069960100,Wheeler,Oregon,east,44.7364108,-120.026875,1,2
United States Cellular Corporation,70,2,2,41001950100,Baker,Oregon,east,44.6150082,-118.1527414,1,862
United States Cellular Corporation,70,2,2,41001950200,Baker,Oregon,east,44.778647,-117.8751526,1,153
United States Cellular Corporation,70,2,2,41001950300,Baker,Oregon,east,44.5605166,-117.5792357,1,937
United States Cellular Corporation,70,2,2,41001950400,Baker,Oregon,east,44.79115,-117.8172115,1,4
United States Cellular Corporation,70,2,2,41001950500,Baker,Oregon,east,44.9038966,-117.7857663,1,301
United States Cellular Corporation,70,2,2,41001950600,Baker,Oregon,east,44.851074,-117.2473647,1,446
United States Cellular Corporation,70,2,2,41005024304,Clackamas,Oregon,northwest,45.3463662,-121.8623648,1,3
United States Cellular Corporation,70,2,2,41007950100,Clatsop,Oregon,northwest,46.1795717,-123.8557438,1,20
United States Cellular Corporation,70,2,2,41007950200,Clatsop,Oregon,northwest,46.1830548,-123.8324578,1,4
United States Cellular Corporation,70,2,2,41007950300,Clatsop,Oregon,northwest,46.1913876,-123.7861737,1,31
United States Cellular Corporation,70,2,2,41007950400,Clatsop,Oregon,northwest,46.1300279,-123.6746386,1,143
United States Cellular Corporation,70,2,2,41007950500,Clatsop,Oregon,northwest,46.1993793,-123.95619,1,48
United States Cellular Corporation,70,2,2,41007950600,Clatsop,Oregon,northwest,46.0631037,-123.8231889,1,6
United States Cellular Corporation,70,2,2,41007950700,Clatsop,Oregon,northwest,46.0424321,-123.9001803,1,4
United States Cellular Corporation,70,2,2,41007951200,Clatsop,Oregon,northwest,45.98513,-123.5121325,1,78
United States Cellular Corporation,70,2,2,41007951300,Clatsop,Oregon,northwest,46.0990511,-123.9199867,1,6
United States Cellular Corporation,70,2,2,41009970200,Columbia,Oregon,northwest,46.0664285,-123.1842504,1,1
United States Cellular Corporation,70,2,2,41009970300,Columbia,Oregon,northwest,46.0817931,-122.9807723,1,2
United States Cellular Corporation,70,2,2,41009970400,Columbia,Oregon,northwest,45.9715375,-122.9424953,1,2
United States Cellular Corporation,70,2,2,41009970500,Columbia,Oregon,northwest,45.8793197,-122.9500006,1,2
United States Cellular Corporation,70,2,2,41009970700,Columbia,Oregon,northwest,45.857773,-122.8032444,1,1
United States Cellular Corporation,70,2,2,41009970900,Columbia,Oregon,northwest,45.7808164,-122.8085795,1,1
United States Cellular Corporation,70,2,2,41011000100,Coos,Oregon,southwest,43.5188643,-124.1487181,1,425
United States Cellular Corporation,70,2,2,41011000200,Coos,Oregon,southwest,43.3620268,-123.9659307,1,285
United States Cellular Corporation,70,2,2,41011000300,Coos,Oregon,southwest,43.3987805,-124.226695,1,53
United States Cellular Corporation,70,2,2,41011000400,Coos,Oregon,southwest,43.4102325,-124.2396914,1,150
United States Cellular Corporation,70,2,2,41011000502,Coos,Oregon,southwest,43.3062828,-124.3326384,1,264
United States Cellular Corporation,70,2,2,41011000503,Coos,Oregon,southwest,43.4103552,-124.270201,1,65
United States Cellular Corporation,70,2,2,41011000504,Coos,Oregon,southwest,43.371389,-124.2758528,1,184
United States Cellular Corporation,70,2,2,41011000600,Coos,Oregon,southwest,43.3676203,-124.2426122,1,69
United States Cellular Corporation,70,2,2,41011000700,Coos,Oregon,southwest,43.3306949,-124.2261111,1,371
United States Cellular Corporation,70,2,2,41011000800,Coos,Oregon,southwest,43.3265541,-124.1804271,1,123
United States Cellular Corporation,70,2,2,41011000900,Coos,Oregon,southwest,43.2020944,-124.1889109,1,369
United States Cellular Corporation,70,2,2,41011001000,Coos,Oregon,southwest,43.087977,-124.3710031,1,730
United States Cellular Corporation,70,2,2,41011001100,Coos,Oregon,southwest,42.995039,-123.9829876,1,1070
United States Cellular Corporation,70,2,2,41013950100,Crook,Oregon,east,44.3795403,-120.4906438,1,67
United States Cellular Corporation,70,2,2,41013950200,Crook,Oregon,east,44.4326624,-120.8607586,1,86
United States Cellular Corporation,70,2,2,41013950300,Crook,Oregon,east,44.2548179,-121.0027652,1,184
United States Cellular Corporation,70,2,2,41013950400,Crook,Oregon,east,44.0510344,-120.2406275,1,506
United States Cellular Corporation,70,2,2,41015950100,Curry,Oregon,southwest,42.714849,-124.1810565,1,480
United States Cellular Corporation,70,2,2,41015950200,Curry,Oregon,southwest,42.5009407,-124.3721726,1,689
United States Cellular Corporation,70,2,2,41015950301,Curry,Oregon,southwest,42.2661637,-124.1650816,1,435
United States Cellular Corporation,70,2,2,41015950302,Curry,Oregon,southwest,42.0617567,-124.2939759,1,206
United States Cellular Corporation,70,2,2,41015950400,Curry,Oregon,southwest,42.1168762,-123.9372602,1,344
United States Cellular Corporation,70,2,2,41017000100,Deschutes,Oregon,east,43.7611386,-120.8356595,1,850
United States Cellular Corporation,70,2,2,41017000200,Deschutes,Oregon,east,43.7157089,-121.7340076,1,613
United States Cellular Corporation,70,2,2,41017000300,Deschutes,Oregon,east,43.7809459,-121.4721612,1,235
United States Cellular Corporation,70,2,2,41017000401,Deschutes,Oregon,east,43.931083,-121.3746305,1,168
United States Cellular Corporation,70,2,2,41017000402,Deschutes,Oregon,east,43.8848952,-121.4599091,1,285
United States Cellular Corporation,70,2,2,41017000500,Deschutes,Oregon,east,44.097019,-121.703073,1,1199
United States Cellular Corporation,70,2,2,41017000600,Deschutes,Oregon,east,44.2658984,-121.3671284,1,281
United States Cellular Corporation,70,2,2,41017000700,Deschutes,Oregon,east,44.3427157,-121.1830055,1,80
United States Cellular Corporation,70,2,2,41017000800,Deschutes,Oregon,east,44.2932673,-121.1831678,1,6
United States Cellular Corporation,70,2,2,41017000900,Deschutes,Oregon,east,44.2573989,-121.1668598,1,18
United States Cellular Corporation,70,2,2,41017001001,Deschutes,Oregon,east,44.2438244,-121.186558,1,40
United States Cellular Corporation,70,2,2,41017001002,Deschutes,Oregon,east,44.184015,-121.2092383,1,66
United States Cellular Corporation,70,2,2,41017001100,Deschutes,Oregon,east,44.1189486,-121.312798,1,124
United States Cellular Corporation,70,2,2,41017001200,Deschutes,Oregon,east,44.1011629,-121.1197467,1,250
United States Cellular Corporation,70,2,2,41017001300,Deschutes,Oregon,east,44.0708067,-121.3454139,1,116
United States Cellular Corporation,70,2,2,41017001400,Deschutes,Oregon,east,44.0425834,-121.3494932,1,27
United States Cellular Corporation,70,2,2,41017001500,Deschutes,Oregon,east,44.0469362,-121.3074409,1,4
United States Cellular Corporation,70,2,2,41017001600,Deschutes,Oregon,east,44.0671436,-121.2998537,1,23
United States Cellular Corporation,70,2,2,41017001700,Deschutes,Oregon,east,44.0736023,-121.2714671,1,43
United States Cellular Corporation,70,2,2,41017001800,Deschutes,Oregon,east,44.0520837,-121.279649,1,63
United States Cellular Corporation,70,2,2,41017001901,Deschutes,Oregon,east,44.0261591,-121.2182389,1,45
United States Cellular Corporation,70,2,2,41017001902,Deschutes,Oregon,east,44.0245156,-121.2613939,1,140
United States Cellular Corporation,70,2,2,41017002000,Deschutes,Oregon,east,44.0138812,-121.3015376,1,105
United States Cellular Corporation,70,2,2,41017002100,Deschutes,Oregon,east,44.0161093,-121.3403858,1,121
United States Cellular Corporation,70,2,2,41019010000,Douglas,Oregon,southwest,43.7467437,-123.9529689,1,390
United States Cellular Corporation,70,2,2,41019020000,Douglas,Oregon,southwest,43.5257652,-123.736842,1,368
United States Cellular Corporation,70,2,2,41019030000,Douglas,Oregon,southwest,43.704987,-123.5056301,1,1090
United States Cellular Corporation,70,2,2,41019040000,Douglas,Oregon,southwest,43.5497487,-123.2724357,1,453
United States Cellular Corporation,70,2,2,41019050001,Douglas,Oregon,southwest,43.456472,-123.1358872,1,602
United States Cellular Corporation,70,2,2,41019050002,Douglas,Oregon,southwest,43.3679861,-123.2968521,1,84
United States Cellular Corporation,70,2,2,41019060000,Douglas,Oregon,southwest,43.4003565,-123.4454317,1,409
United States Cellular Corporation,70,2,2,41019070000,Douglas,Oregon,southwest,43.30087,-123.643902,1,418
United States Cellular Corporation,70,2,2,41019080000,Douglas,Oregon,southwest,43.269389,-123.3824634,1,213
United States Cellular Corporation,70,2,2,41019090000,Douglas,Oregon,southwest,43.3228833,-123.3044358,1,367
United States Cellular Corporation,70,2,2,41019100000,Douglas,Oregon,southwest,43.3251131,-122.5428477,1,682
United States Cellular Corporation,70,2,2,41019110000,Douglas,Oregon,southwest,43.1918265,-123.182929,1,362
United States Cellular Corporation,70,2,2,41019120000,Douglas,Oregon,southwest,43.2448198,-123.3025454,1,222
United States Cellular Corporation,70,2,2,41019130000,Douglas,Oregon,southwest,43.202334,-123.329373,1,82
United States Cellular Corporation,70,2,2,41019140000,Douglas,Oregon,southwest,43.1846376,-123.3846184,1,111
United States Cellular Corporation,70,2,2,41019150000,Douglas,Oregon,southwest,43.1521662,-123.3863883,1,51
United States Cellular Corporation,70,2,2,41019160000,Douglas,Oregon,southwest,43.1300719,-123.4302806,1,115
United States Cellular Corporation,70,2,2,41019170000,Douglas,Oregon,southwest,43.0174694,-123.5896282,1,609
United States Cellular Corporation,70,2,2,41019180000,Douglas,Oregon,southwest,43.0975607,-123.153871,1,398
United States Cellular Corporation,70,2,2,41019190000,Douglas,Oregon,southwest,42.9995317,-123.3142608,1,189
United States Cellular Corporation,70,2,2,41019200000,Douglas,Oregon,southwest,42.9293426,-123.3683694,1,541
United States Cellular Corporation,70,2,2,41019210000,Douglas,Oregon,southwest,42.9460136,-122.9778874,1,1062
United States Cellular Corporation,70,2,2,41021960100,Gilliam,Oregon,east,45.381666,-120.2118514,1,785
United States Cellular Corporation,70,2,2,41023960100,Grant,Oregon,east,44.6276205,-118.8394135,1,141
United States Cellular Corporation,70,2,2,41023960200,Grant,Oregon,east,44.2838196,-119.2537302,1,434
United States Cellular Corporation,70,2,2,41025960100,Harney,Oregon,east,43.7275537,-119.3883625,1,226
United States Cellular Corporation,70,2,2,41025960200,Harney,Oregon,east,42.9497423,-118.9026357,1,377
United States Cellular Corporation,70,2,2,41029000203,Jackson,Oregon,southwest,42.315657,-122.8819249,1,12
United States Cellular Corporation,70,2,2,41029000300,Jackson,Oregon,southwest,42.3515992,-122.8890438,1,38
United States Cellular Corporation,70,2,2,41029000403,Jackson,Oregon,southwest,42.337985,-122.8345605,1,44
United States Cellular Corporation,70,2,2,41029000404,Jackson,Oregon,southwest,42.3529453,-122.8346907,1,40
United States Cellular Corporation,70,2,2,41029000405,Jackson,Oregon,southwest,42.3455497,-122.8584856,1,8
United States Cellular Corporation,70,2,2,41029000406,Jackson,Oregon,southwest,42.3525898,-122.8618917,1,25
United States Cellular Corporation,70,2,2,41029000601,Jackson,Oregon,southwest,42.3243863,-122.8152678,1,133
United States Cellular Corporation,70,2,2,41029000602,Jackson,Oregon,southwest,42.2987521,-122.8214645,1,90
United States Cellular Corporation,70,2,2,41029000700,Jackson,Oregon,southwest,42.2981088,-122.8833887,1,83
United States Cellular Corporation,70,2,2,41029000800,Jackson,Oregon,southwest,42.3228485,-122.920169,1,67
United States Cellular Corporation,70,2,2,41029000900,Jackson,Oregon,southwest,42.3707962,-122.9413626,1,133
United States Cellular Corporation,70,2,2,41029001001,Jackson,Oregon,southwest,42.368668,-122.9018582,1,30
United States Cellular Corporation,70,2,2,41029001002,Jackson,Oregon,southwest,42.3879767,-122.9247743,1,59
United States Cellular Corporation,70,2,2,41029001100,Jackson,Oregon,southwest,42.4193191,-122.9519867,1,138
United States Cellular Corporation,70,2,2,41029001200,Jackson,Oregon,southwest,42.3737964,-122.8530405,1,65
United States Cellular Corporation,70,2,2,41029001301,Jackson,Oregon,southwest,42.4209174,-122.8497893,1,124
United States Cellular Corporation,70,2,2,41029001302,Jackson,Oregon,southwest,42.3730446,-122.7793008,1,131
United States Cellular Corporation,70,2,2,41029001400,Jackson,Oregon,southwest,42.476973,-122.8017596,1,136
United States Cellular Corporation,70,2,2,41029001500,Jackson,Oregon,southwest,42.314785,-123.0054741,1,180
United States Cellular Corporation,70,2,2,41029001601,Jackson,Oregon,southwest,42.2925808,-122.8331799,1,35
United States Cellular Corporation,70,2,2,41029001602,Jackson,Oregon,southwest,42.2694355,-122.8598252,1,75
United States Cellular Corporation,70,2,2,41029001700,Jackson,Oregon,southwest,42.2390192,-122.7865747,1,163
United States Cellular Corporation,70,2,2,41029001800,Jackson,Oregon,southwest,42.198648,-122.6936618,1,151
United States Cellular Corporation,70,2,2,41029001900,Jackson,Oregon,southwest,42.1875295,-122.6949802,1,29
United States Cellular Corporation,70,2,2,41029002000,Jackson,Oregon,southwest,42.1952434,-122.7089401,1,92
United States Cellular Corporation,70,2,2,41029002100,Jackson,Oregon,southwest,42.183987,-122.7407313,1,87
United States Cellular Corporation,70,2,2,41029002200,Jackson,Oregon,southwest,42.1664082,-122.6911328,1,88
United States Cellular Corporation,70,2,2,41029002300,Jackson,Oregon,southwest,42.1155678,-122.8148677,1,210
United States Cellular Corporation,70,2,2,41029002400,Jackson,Oregon,southwest,42.2208408,-122.7099598,1,147
United States Cellular Corporation,70,2,2,41029002500,Jackson,Oregon,southwest,42.2119584,-122.5228456,1,766
United States Cellular Corporation,70,2,2,41029002600,Jackson,Oregon,southwest,42.6708667,-122.476427,1,899
United States Cellular Corporation,70,2,2,41029002700,Jackson,Oregon,southwest,42.6891399,-122.7870956,1,431
United States Cellular Corporation,70,2,2,41029002800,Jackson,Oregon,southwest,42.5082463,-122.9773832,1,263
United States Cellular Corporation,70,2,2,41029002900,Jackson,Oregon,southwest,42.5853847,-123.1092614,1,156
United States Cellular Corporation,70,2,2,41029003001,Jackson,Oregon,southwest,42.3380481,-123.0844979,1,168
United States Cellular Corporation,70,2,2,41029003002,Jackson,Oregon,southwest,42.1809334,-123.1043315,1,291
United States Cellular Corporation,70,2,2,41031940000,Jefferson,Oregon,east,44.7267858,-121.5221165,1,473
United States Cellular Corporation,70,2,2,41031960100,Jefferson,Oregon,east,44.6478076,-120.8209049,1,946
United States Cellular Corporation,70,2,2,41031960201,Jefferson,Oregon,east,44.6169519,-121.1442998,1,16
United States Cellular Corporation,70,2,2,41031960202,Jefferson,Oregon,east,44.640213,-121.1032088,1,83
United States Cellular Corporation,70,2,2,41031960301,Jefferson,Oregon,east,44.4562538,-121.2824573,1,121
United States Cellular Corporation,70,2,2,41031960302,Jefferson,Oregon,east,44.5140953,-121.5025649,1,1384
United States Cellular Corporation,70,2,2,41033360100,Josephine,Oregon,southwest,42.608789,-123.562672,1,295
United States Cellular Corporation,70,2,2,41033360300,Josephine,Oregon,southwest,42.5504316,-123.431072,1,25
United States Cellular Corporation,70,2,2,41033360400,Josephine,Oregon,southwest,42.5333029,-123.2753322,1,89
United States Cellular Corporation,70,2,2,41033360500,Josephine,Oregon,southwest,42.4418629,-123.3083591,1,9
United States Cellular Corporation,70,2,2,41033360600,Josephine,Oregon,southwest,42.4624161,-123.3477798,1,37
United States Cellular Corporation,70,2,2,41033360701,Josephine,Oregon,southwest,42.438213,-123.3360615,1,45
United States Cellular Corporation,70,2,2,41033360702,Josephine,Oregon,southwest,42.4286939,-123.3326591,1,58
United States Cellular Corporation,70,2,2,41033360800,Josephine,Oregon,southwest,42.4651927,-123.4340451,1,32
United States Cellular Corporation,70,2,2,41033360900,Josephine,Oregon,southwest,42.4635032,-123.7080812,1,90
United States Cellular Corporation,70,2,2,41033361000,Josephine,Oregon,southwest,42.3905727,-123.4071889,1,85
United States Cellular Corporation,70,2,2,41033361100,Josephine,Oregon,southwest,42.4211528,-123.3850885,1,46
United States Cellular Corporation,70,2,2,41033361200,Josephine,Oregon,southwest,42.4189713,-123.322986,1,69
United States Cellular Corporation,70,2,2,41033361300,Josephine,Oregon,southwest,42.372533,-123.2627988,1,197
United States Cellular Corporation,70,2,2,41033361400,Josephine,Oregon,southwest,42.2446632,-123.3040432,1,97
United States Cellular Corporation,70,2,2,41033361500,Josephine,Oregon,southwest,42.3143671,-123.6676376,1,101
United States Cellular Corporation,70,2,2,41033361600,Josephine,Oregon,southwest,42.0757648,-123.5539613,1,111
United States Cellular Corporation,70,2,2,41035970100,Klamath,Oregon,southwest,43.269122,-121.7828995,1,2552
United States Cellular Corporation,70,2,2,41035970200,Klamath,Oregon,southwest,42.6973333,-121.5461416,1,1974
United States Cellular Corporation,70,2,2,41035970300,Klamath,Oregon,southwest,42.3350489,-122.1080879,1,1175
United States Cellular Corporation,70,2,2,41035970400,Klamath,Oregon,southwest,42.2695943,-121.5992083,1,256
United States Cellular Corporation,70,2,2,41035970500,Klamath,Oregon,southwest,42.2903553,-121.1010728,1,1048
United States Cellular Corporation,70,2,2,41035970600,Klamath,Oregon,southwest,42.0257966,-121.4422886,1,206
United States Cellular Corporation,70,2,2,41035970700,Klamath,Oregon,southwest,42.0729985,-121.6603754,1,474
United States Cellular Corporation,70,2,2,41035970800,Klamath,Oregon,southwest,42.1343093,-121.7634655,1,208
United States Cellular Corporation,70,2,2,41035970900,Klamath,Oregon,southwest,42.2422218,-121.8859458,1,346
United States Cellular Corporation,70,2,2,41035971000,Klamath,Oregon,southwest,42.273983,-121.7357632,1,212
United States Cellular Corporation,70,2,2,41035971100,Klamath,Oregon,southwest,42.2357608,-121.7125101,1,82
United States Cellular Corporation,70,2,2,41035971200,Klamath,Oregon,southwest,42.2110798,-121.7362533,1,29
United States Cellular Corporation,70,2,2,41035971300,Klamath,Oregon,southwest,42.1957202,-121.7144435,1,21
United States Cellular Corporation,70,2,2,41035971400,Klamath,Oregon,southwest,42.1840752,-121.725358,1,24
United States Cellular Corporation,70,2,2,41035971500,Klamath,Oregon,southwest,42.1874331,-121.764418,1,52
United States Cellular Corporation,70,2,2,41035971600,Klamath,Oregon,southwest,42.2166931,-121.7578624,1,1
United States Cellular Corporation,70,2,2,41035971700,Klamath,Oregon,southwest,42.2295674,-121.7628136,1,3
United States Cellular Corporation,70,2,2,41035971800,Klamath,Oregon,southwest,42.2227516,-121.7839871,1,25
United States Cellular Corporation,70,2,2,41035971900,Klamath,Oregon,southwest,42.2367475,-121.7864601,1,19
United States Cellular Corporation,70,2,2,41035972000,Klamath,Oregon,southwest,42.2621126,-121.7985975,1,136
United States Cellular Corporation,70,2,2,41037960100,Lake,Oregon,southwest,42.8670655,-120.3777704,1,850
United States Cellular Corporation,70,2,2,41037960200,Lake,Oregon,southwest,42.2038575,-120.5740951,1,709
United States Cellular Corporation,70,2,2,41039000100,Lane,Oregon,northwest,44.0734403,-122.1591677,1,2
United States Cellular Corporation,70,2,2,41039000500,Lane,Oregon,northwest,44.1237391,-123.7189477,1,6
United States Cellular Corporation,70,2,2,41039000702,Lane,Oregon,northwest,43.9215514,-124.0582674,1,9
United States Cellular Corporation,70,2,2,41039001202,Lane,Oregon,northwest,43.7923861,-123.1244054,1,2
United States Cellular Corporation,70,2,2,41039001400,Lane,Oregon,northwest,43.6214657,-122.7934176,1,11
United States Cellular Corporation,70,2,2,41039001500,Lane,Oregon,northwest,43.7006365,-122.2891926,1,7
United States Cellular Corporation,70,2,2,41043030300,Linn,Oregon,northwest,44.4389403,-122.2765514,1,3
United States Cellular Corporation,70,2,2,41045970200,Malheur,Oregon,east,44.0417327,-117.045037,1,283
United States Cellular Corporation,70,2,2,41045970300,Malheur,Oregon,east,44.008046,-117.006704,1,151
United States Cellular Corporation,70,2,2,41045970400,Malheur,Oregon,east,44.022858,-116.9537855,1,276
United States Cellular Corporation,70,2,2,41045970500,Malheur,Oregon,east,43.932777,-117.0364173,1,368
United States Cellular Corporation,70,2,2,41045970600,Malheur,Oregon,east,44.001609,-117.2759349,1,811
United States Cellular Corporation,70,2,2,41045970700,Malheur,Oregon,east,43.7328878,-117.0932553,1,284
United States Cellular Corporation,70,2,2,41045970900,Malheur,Oregon,east,43.1642118,-117.6210009,1,877
United States Cellular Corporation,70,2,2,41047010600,Marion,Oregon,northwest,44.7997005,-122.1502479,1,4
United States Cellular Corporation,70,2,2,41049970100,Morrow,Oregon,east,45.7717187,-119.7381327,1,385
United States Cellular Corporation,70,2,2,41049970200,Morrow,Oregon,east,45.352939,-119.5528917,1,624
United States Cellular Corporation,70,2,2,41051010500,Multnomah,Oregon,northwest,45.55222,-122.0775945,1,9
United States Cellular Corporation,70,2,2,41055950100,Sherman,Oregon,east,45.3992158,-120.6785124,1,464
United States Cellular Corporation,70,2,2,41059940000,Umatilla,Oregon,east,45.6463778,-118.5461159,1,298
United States Cellular Corporation,70,2,2,41059950100,Umatilla,Oregon,east,45.85881,-118.2000793,1,379
United States Cellular Corporation,70,2,2,41059950200,Umatilla,Oregon,east,45.9229927,-118.4062129,1,245
United States Cellular Corporation,70,2,2,41059950300,Umatilla,Oregon,east,45.8971282,-118.5623225,1,289
United States Cellular Corporation,70,2,2,41059950400,Umatilla,Oregon,east,45.8465692,-118.8347809,1,383
United States Cellular Corporation,70,2,2,41059950500,Umatilla,Oregon,east,45.6177864,-119.1130209,1,486
United States Cellular Corporation,70,2,2,41059950600,Umatilla,Oregon,east,45.5982472,-118.7740867,1,208
United States Cellular Corporation,70,2,2,41059950700,Umatilla,Oregon,east,45.672346,-118.7608173,1,141
United States Cellular Corporation,70,2,2,41059950800,Umatilla,Oregon,east,45.8969238,-119.2343375,1,39
United States Cellular Corporation,70,2,2,41059950900,Umatilla,Oregon,east,45.8862034,-119.3879894,1,56
United States Cellular Corporation,70,2,2,41059951000,Umatilla,Oregon,east,45.839162,-119.3767555,1,111
United States Cellular Corporation,70,2,2,41059951100,Umatilla,Oregon,east,45.7983412,-119.36444,1,46
United States Cellular Corporation,70,2,2,41059951200,Umatilla,Oregon,east,45.8352316,-119.2695173,1,29
United States Cellular Corporation,70,2,2,41059951300,Umatilla,Oregon,east,45.7945186,-119.1849942,1,313
United States Cellular Corporation,70,2,2,41059951400,Umatilla,Oregon,east,45.3660385,-118.7063213,1,646
United States Cellular Corporation,70,2,2,41061970100,Union,Oregon,east,45.6523374,-117.9182907,1,811
United States Cellular Corporation,70,2,2,41061970200,Union,Oregon,east,45.1629451,-117.7308311,1,929
United States Cellular Corporation,70,2,2,41061970300,Union,Oregon,east,45.3697407,-117.848049,1,407
United States Cellular Corporation,70,2,2,41061970400,Union,Oregon,east,45.4166013,-118.0531808,1,126
United States Cellular Corporation,70,2,2,41061970500,Union,Oregon,east,45.3999226,-118.1578565,1,234
United States Cellular Corporation,70,2,2,41061970600,Union,Oregon,east,45.2015636,-118.344388,1,603
United States Cellular Corporation,70,2,2,41061970700,Union,Oregon,east,45.3185761,-118.0879656,1,21
United States Cellular Corporation,70,2,2,41061970800,Union,Oregon,east,45.3040466,-117.9991356,1,158
United States Cellular Corporation,70,2,2,41063960100,Wallowa,Oregon,east,45.5279072,-116.9128719,1,482
